iter	Passed	Remaining
2786	1642809	4251733
2787	1643480	4251356
2788	1643986	4250550
2789	1644629	4250099
2790	1645041	4249052
2791	1645673	4248573
2792	1646374	4248272
2793	1646961	4247675
2794	1647560	4247110
2795	1648206	4246666
2796	1648773	4246019
2797	1649445	4245642
2798	1649907	4244723
2799	1650522	4244200
2800	1651087	4243549
2801	1651706	4243034
2802	1652368	4242630
2803	1652865	4241804
2804	1653507	4241350
2805	1653995	4240500
2806	1654626	4240018
2807	1655161	4239288
2808	1655655	4238453
2809	1656276	4237944
2810	1656875	4237381
2811	1657549	4237007
2812	1658155	4236461
2813	1658743	4235866
2814	1659409	4235472
2815	1659887	4234599
2816	1660521	4234123
2817	1661102	4233513
2818	1661627	4232759
2819	1662279	4232327
2820	1662769	4231485
2821	1663423	4231061
2822	1663858	4230079
2823	1664520	4229675
2824	1665147	4229179
2825	1665701	4228501
2826	1666346	4228051
2827	1666952	4227504
2828	1667574	4226999
2829	1668188	4226470
2830	1668750	4225812
2831	1669419	4225424
2832	1669941	4224662
2833	1670581	4224201
2834	1671134	4223520
2835	1671723	4222928
2836	1672356	4222449
2837	1672914	4221779
2838	1673538	4221279
2839	1674045	4220481
2840	1674667	4219973
2841	1675266	4219409
2842	1675795	4218666
2843	1676430	4218191
2844	1677092	4217785
2845	1677667	4217159
2846	1678337	4216772
2847	1678830	4215940
2848	1679493	4215534
2849	1680036	4214828
2850	1680655	4214313
2851	1681310	4213888
2852	1681801	4213051
2853	1682440	4212586
2854	1682944	4211782
2855	1683641	4211461
2856	1684258	4210940
2857	1684744	4210093
2858	1685413	4209702
2859	1685947	4208973
2860	1686649	4208666
2861	1687260	4208129
2862	1687802	4207421
2863	1688527	4207169
2864	1689150	4206663
2865	1689640	4205825
2866	1690257	4205304
2867	1690830	4204673
2868	1691463	4204191
2869	1691978	4203417
2870	1692593	4202889
2871	1693249	4202464
2872	1693733	4201613
2873	1694328	4201038
2874	1694825	4200219
2875	1695458	4199737
2876	1695971	4198960
2877	1696621	4198519
2878	1697164	4197815
2879	1697762	4197245
2880	1698426	4196839
2881	1698959	4196112
2882	1699600	4195649
2883	1700193	4195067
2884	1700722	4194329
2885	1701289	4193685
2886	1701794	4192887
2887	1702466	4192501
2888	1702968	4191695
2889	1703611	4191238
2890	1704261	4190796
2891	1704810	4190108
2892	1705464	4189676
2893	1705949	4188830
2894	1706580	4188342
2895	1707227	4187894
2896	1707756	4187156
2897	1708378	4186648
2898	1708861	4185797
2899	1709522	4185381
2900	1710164	4184920
2901	1710719	4184248
2902	1711359	4183781
2903	1711819	4182875
2904	1712456	4182402
2905	1712907	4181473
2906	1713513	4180926
2907	1714090	4180305
2908	1714690	4179742
2909	1715305	4179215
2910	1715755	4178285
2911	1716477	4178019
2912	1717093	4177495
2913	1717615	4176740
2914	1718235	4176226
2915	1718781	4175530
2916	1719369	4174938
2917	1719853	4174091
2918	1720526	4173705
2919	1721058	4172976
2920	1721606	4172287
2921	1722205	4171722
2922	1722738	4170995
2923	1723348	4170457
2924	1723914	4169809
2925	1724565	4169370
2926	1725130	4168720
2927	1725728	4168152
2928	1726339	4167615
2929	1726975	4167139
2930	1727542	4166494
2931	1728150	4165951
2932	1728709	4165287
2933	1729347	4164816
2934	1729778	4163845
2935	1730455	4163466
2936	1730944	4162635
2937	1731587	4162176
2938	1732177	4161587
2939	1732719	4160883
2940	1733355	4160407
2941	1733739	4159323
2942	1734438	4158998
2943	1734974	4158282
2944	1735498	4157535
2945	1736072	4156910
2946	1736651	4156294
2947	1737379	4156036
2948	1737895	4155273
2949	1738525	4154780
2950	1739039	4154011
2951	1739639	4153447
2952	1740315	4153066
2953	1740790	4152204
2954	1741407	4151679
2955	1741889	4150834
2956	1742628	4150603
2957	1743239	4150064
2958	1743945	4149754
2959	1744671	4149488
2960	1745403	4149238
2961	1746145	4149010
2962	1746846	4148687
2963	1747578	4148435
2964	1748267	4148080
2965	1748766	4147277
2966	1749393	4146775
2967	1749942	4146091
2968	1750496	4145417
2969	1751056	4144757
2970	1751568	4143984
2971	1752218	4143537
2972	1752678	4142641
2973	1753330	4142199
2974	1753851	4141448
2975	1754460	4140904
2976	1755004	4140208
2977	1755495	4139386
2978	1756104	4138841
2979	1756699	4138264
2980	1757378	4137886
2981	1757805	4136913
2982	1758448	4136450
2983	1758995	4135761
2984	1759639	4135300
2985	1760280	4134830
2986	1760759	4133982
2987	1761344	4133382
2988	1761779	4132430
2989	1762425	4131974
2990	1762991	4131328
2991	1763575	4130728
2992	1764215	4130256
2993	1764677	4129368
2994	1765311	4128884
2995	1765816	4128095
2996	1766512	4127756
2997	1767166	4127317
2998	1767738	4126689
2999	1768419	4126311
3000	1768896	4125460
3001	1769503	4124911
3002	1770090	4124317
3003	1770699	4123773
3004	1771259	4123115
3005	1771770	4122342
3006	1772407	4121864
3007	1772960	4121190
3008	1773578	4120667
3009	1774114	4119952
3010	1774563	4119037
3011	1775152	4118447
3012	1775637	4117616
3013	1776326	4117258
3014	1776976	4116810
3015	1777598	4116296
3016	1778255	4115862
3017	1778722	4114991
3018	1779373	4114543
3019	1779964	4113956
3020	1780579	4113427
3021	1781211	4112936
3022	1781710	4112137
3023	1782366	4111701
3024	1782909	4111005
3025	1783463	4110334
3026	1784036	4109708
3027	1784638	4109146
3028	1785202	4108500
3029	1785723	4107754
3030	1786343	4107233
3031	1787035	4106881
3032	1787532	4106078
3033	1788186	4105637
3034	1788668	4104801
3035	1789293	4104295
3036	1789722	4103337
3037	1790400	4102951
3038	1790898	4102154
3039	1791516	4101630
3040	1792090	4101006
3041	1792692	4100444
3042	1793372	4100062
3043	1793843	4099203
3044	1794493	4098752
3045	1794994	4097961
3046	1795515	4097217
3047	1796106	4096630
3048	1796714	4096084
3049	1797376	4095662
3050	1797907	4094938
3051	1798466	4094280
3052	1799006	4093580
3053	1799532	4092845
3054	1800146	4092313
3055	1800660	4091552
3056	1801200	4090852
3057	1801620	4089877
3058	1802322	4089545
3059	1802750	4088591
3060	1803361	4088051
3061	1803858	4087252
3062	1804490	4086761
3063	1805100	4086218
3064	1805665	4085576
3065	1806298	4085086
3066	1806975	4084696
3067	1807592	4084169
3068	1808272	4083786
3069	1808800	4083056
3070	1809426	4082550
3071	1809942	4081797
3072	1810504	4081147
3073	1811149	4080682
3074	1811655	4079906
3075	1812298	4079438
3076	1812801	4078655
3077	1813467	4078240
3078	1813985	4077491
3079	1814487	4076705
3080	1815093	4076154
3081	1815625	4075436
3082	1816223	4074867
3083	1816781	4074208
3084	1817416	4073722
3085	1817952	4073015
3086	1818539	4072420
3087	1819180	4071947
3088	1819695	4071192
3089	1820316	4070676
3090	1820780	4069807
3091	1821431	4069354
3092	1822013	4068751
3093	1822580	4068113
3094	1823198	4067589
3095	1823702	4066809
3096	1824376	4066409
3097	1824968	4065826
3098	1825522	4065159
3099	1826072	4064483
3100	1826720	4064025
3101	1827346	4063518
3102	1827893	4062836
3103	1828482	4062247
3104	1829109	4061743
3105	1829608	4060953
3106	1830238	4060455
3107	1830773	4059745
3108	1831431	4059310
3109	1832051	4058789
3110	1832631	4058179
3111	1833297	4057762
3112	1833822	4057030
3113	1834455	4056538
3114	1835001	4055854
3115	1835607	4055302
3116	1836238	4054805
3117	1836872	4054316
3118	1837437	4053673
3119	1838011	4053050
3120	1838551	4052354
3121	1839132	4051746
3122	1839635	4050967
3123	1840282	4050507
3124	1840873	4049922
3125	1841480	4049371
3126	1842090	4048828
3127	1842626	4048123
3128	1843273	4047660
3129	1843849	4047043
3130	1844475	4046535
3131	1845090	4046002
3132	1845741	4045549
3133	1846377	4045063
3134	1847107	4044782
3135	1847792	4044402
3136	1848553	4044190
3137	1849366	4044088
3138	1850147	4043918
3139	1850753	4043365
3140	1851431	4042969
3141	1851980	4042291
3142	1852586	4041738
3143	1853167	4041132
3144	1853664	4040339
3145	1854374	4040014
3146	1854965	4039426
3147	1855595	4038926
3148	1856301	4038590
3149	1856927	4038081
3150	1857489	4037431
3151	1858141	4036976
3152	1858685	4036290
3153	1859369	4035905
3154	1859815	4035004
3155	1860448	4034508
3156	1860996	4033830
3157	1861554	4033172
3158	1862139	4032573
3159	1862669	4031854
3160	1863303	4031360
3161	1863767	4030501
3162	1864364	4029926
3163	1864930	4029287
3164	1865531	4028722
3165	1866207	4028319
3166	1866832	4027806
3167	1867454	4027288
3168	1868034	4026678
3169	1868603	4026045
3170	1869207	4025486
3171	1869715	4024721
3172	1870350	4024230
3173	1870898	4023551
3174	1871494	4022976
3175	1872129	4022484
3176	1872664	4021779
3177	1873321	4021333
3178	1873810	4020528
3179	1874480	4020112
3180	1875097	4019582
3181	1875654	4018923
3182	1876348	4018557
3183	1876987	4018073
3184	1877549	4017425
3185	1878204	4016976
3186	1878684	4016151
3187	1879336	4015695
3188	1879817	4014875
3189	1880484	4014450
3190	1881051	4013814
3191	1881600	4013137
3192	1882280	4012741
3193	1882756	4011909
3194	1883362	4011356
3195	1883921	4010701
3196	1884445	4009972
3197	1885067	4009451
3198	1885615	4008775
3199	1886268	4008319
3200	1886911	4007844
3201	1887432	4007109
3202	1888075	4006633
3203	1888632	4005975
3204	1889245	4005436
3205	1889784	4004739
3206	1890435	4004281
3207	1891135	4003925
3208	1891644	4003164
3209	1892312	4002742
3210	1892765	4001864
3211	1893371	4001309
3212	1893934	4000664
3213	1894517	4000060
3214	1895091	3999438
3215	1895622	3998725
3216	1896276	3998272
3217	1896916	3997788
3218	1897434	3997048
3219	1897999	3996409
3220	1898568	3995776
3221	1899132	3995133
3222	1899615	3994320
3223	1900266	3993859
3224	1900817	3993190
3225	1901449	3992689
3226	1902085	3992198
3227	1902548	3991344
3228	1903139	3990758
3229	1903587	3989873
3230	1904238	3989411
3231	1904818	3988802
3232	1905461	3988327
3233	1906026	3987685
3234	1906568	3986996
3235	1907180	3986455
3236	1907621	3985555
3237	1908264	3985079
3238	1908742	3984257
3239	1909437	3983889
3240	1910090	3983430
3241	1910628	3982735
3242	1911298	3982313
3243	1911753	3981445
3244	1912379	3980930
3245	1912865	3980128
3246	1913440	3979509
3247	1914088	3979041
3248	1914633	3978360
3249	1915267	3977863
3250	1915774	3977102
3251	1916506	3976810
3252	1917193	3976423
3253	1917737	3975738
3254	1918373	3975246
3255	1918915	3974560
3256	1919457	3973871
3257	1920135	3973467
3258	1920651	3972725
3259	1921271	3972199
3260	1921873	3971635
3261	1922419	3970957
3262	1922987	3970324
3263	1923493	3969563
3264	1924095	3968999
3265	1924555	3968142
3266	1925176	3967619
3267	1925654	3966800
3268	1926339	3966408
3269	1927060	3966090
3270	1927651	3965505
3271	1928310	3965059
3272	1928811	3964288
3273	1929450	3963800
3274	1930074	3963283
3275	1930556	3962472
3276	1931220	3962036
3277	1931772	3961371
3278	1932457	3960978
3279	1933133	3960565
3280	1933652	3959832
3281	1934288	3959339
3282	1934730	3958447
3283	1935359	3957940
3284	1935900	3957252
3285	1936556	3956798
3286	1937202	3956324
3287	1937753	3955657
3288	1938362	3955107
3289	1939022	3954662
3290	1939481	3953807
3291	1940066	3953209
3292	1940541	3952387
3293	1941170	3951877
3294	1941606	3950977
3295	1942229	3950456
3296	1942707	3949641
3297	1943321	3949103
3298	1943899	3948490
3299	1944407	3947737
3300	1944938	3947030
3301	1945482	3946348
3302	1946072	3945760
3303	1946612	3945071
3304	1947217	3944514
3305	1947705	3943721
3306	1948304	3943150
3307	1948839	3942453
3308	1949430	3941867
3309	1950024	3941288
3310	1950588	3940648
3311	1951222	3940149
3312	1951642	3939219
3313	1952272	3938713
3314	1952855	3938110
3315	1953463	3937560
3316	1954131	3937129
3317	1954664	3936427
3318	1955272	3935876
3319	1955815	3935195
3320	1956506	3934811
3321	1957220	3934473
3322	1957735	3933734
3323	1958373	3933243
3324	1959050	3932830
3325	1959537	3932035
3326	1960108	3931410
3327	1960605	3930636
3328	1961294	3930247
3329	1961878	3929648
3330	1962450	3929025
3331	1963082	3928520
3332	1963609	3927807
3333	1964274	3927369
3334	1964864	3926783
3335	1965485	3926256
3336	1966179	3925877
3337	1966835	3925422
3338	1967478	3924939
3339	1968093	3924401
3340	1968667	3923781
3341	1969443	3923564
3342	1970063	3923036
3343	1970768	3922678
3344	1971494	3922361
3345	1972215	3922032
3346	1972934	3921700
3347	1973540	3921145
3348	1974161	3920617
3349	1974619	3919767
3350	1975237	3919233
3351	1975741	3918474
3352	1976374	3917972
3353	1977056	3917566
3354	1977543	3916774
3355	1978167	3916253
3356	1978613	3915379
3357	1979276	3914935
3358	1979857	3914329
3359	1980392	3913633
3360	1981055	3913189
3361	1981559	3912430
3362	1982249	3912039
3363	1982830	3911432
3364	1983464	3910931
3365	1984127	3910488
3366	1984631	3909730
3367	1985295	3909287
3368	1985944	3908814
3369	1986513	3908184
3370	1987247	3907879
3371	1987857	3907330
3372	1988363	3906577
3373	1989040	3906158
3374	1989545	3905404
3375	1990234	3905010
3376	1990789	3904352
3377	1991352	3903711
3378	1991994	3903223
3379	1992492	3902455
3380	1993152	3902004
3381	1993700	3901333
3382	1994323	3900808
3383	1994873	3900142
3384	1995460	3899547
3385	1996108	3899072
3386	1996670	3898429
3387	1997270	3897861
3388	1997637	3896837
3389	1998303	3896396
3390	1998913	3895847
3391	1999422	3895102
3392	2000078	3894640
3393	2000538	3893799
3394	2001184	3893320
3395	2001665	3892520
3396	2002277	3891973
3397	2002939	3891526
3398	2003519	3890917
3399	2004165	3890439
3400	2004697	3889737
3401	2005298	3889170
3402	2005822	3888454
3403	2006506	3888049
3404	2007208	3887677
3405	2007701	3886900
3406	2008306	3886340
3407	2008911	3885781
3408	2009491	3885174
3409	2010080	3884582
3410	2010620	3883898
3411	2011234	3883356
3412	2011773	3882670
3413	2012373	3882100
3414	2013039	3881658
3415	2013541	3880900
3416	2014179	3880404
3417	2014727	3879734
3418	2015358	3879226
3419	2016002	3878741
3420	2016559	3878088
3421	2017210	3877618
3422	2017708	3876854
3423	2018264	3876199
3424	2018877	3875654
3425	2019426	3874987
3426	2020066	3874495
3427	2020568	3873739
3428	2021187	3873205
3429	2021668	3872408
3430	2022249	3871803
3431	2022824	3871186
3432	2023361	3870496
3433	2023993	3869989
3434	2024462	3869169
3435	2025135	3868738
3436	2025615	3867940
3437	2026311	3867555
3438	2026978	3867114
3439	2027501	3866397
3440	2028147	3865915
3441	2028635	3865133
3442	2029243	3864580
3443	2029767	3863865
3444	2030399	3863358
3445	2031033	3862853
3446	2031502	3862035
3447	2032135	3861529
3448	2032563	3860632
3449	2033207	3860147
3450	2033757	3859483
3451	2034378	3858954
3452	2035002	3858431
3453	2035501	3857669
3454	2036159	3857211
3455	2036793	3856705
3456	2037411	3856170
3457	2038080	3855731
3458	2038491	3854806
3459	2039159	3854365
3460	2039718	3853718
3461	2040302	3853118
3462	2040866	3852482
3463	2041423	3851830
3464	2042114	3851433
3465	2042565	3850583
3466	2043234	3850144
3467	2043820	3849549
3468	2044382	3848907
3469	2045043	3848453
3470	2045581	3847767
3471	2046241	3847312
3472	2046911	3846873
3473	2047424	3846140
3474	2048115	3845742
3475	2048589	3844935
3476	2049259	3844498
3477	2049888	3843983
3478	2050380	3843210
3479	2050957	3842598
3480	2051497	3841916
3481	2052123	3841396
3482	2052633	3840657
3483	2053254	3840128
3484	2053755	3839374
3485	2054376	3838843
3486	2055003	3838325
3487	2055494	3837551
3488	2056143	3837074
3489	2056840	3836684
3490	2057278	3835814
3491	2057875	3835239
3492	2058437	3834598
3493	2059110	3834165
3494	2059627	3833441
3495	2060276	3832963
3496	2060844	3832333
3497	2061459	3831791
3498	2062073	3831249
3499	2062608	3830558
3500	2063298	3830155
3501	2063904	3829598
3502	2064514	3829046
3503	2065153	3828549
3504	2065667	3827820
3505	2066364	3827431
3506	2067009	3826944
3507	2067538	3826242
3508	2068199	3825785
3509	2068683	3825001
3510	2069227	3824328
3511	2069772	3823658
3512	2070332	3823014
3513	2070908	3822398
3514	2071508	3821829
3515	2072183	3821398
3516	2072781	3820825
3517	2073466	3820411
3518	2074141	3819980
3519	2074922	3819743
3520	2075659	3819426
3521	2076456	3819218
3522	2077215	3818938
3523	2077855	3818441
3524	2078367	3817710
3525	2079017	3817232
3526	2079534	3816509
3527	2080199	3816057
3528	2080676	3815260
3529	2081342	3814812
3530	2081942	3814241
3531	2082491	3813578
3532	2083205	3813215
3533	2083777	3812593
3534	2084301	3811883
3535	2085004	3811500
3536	2085523	3810782
3537	2086172	3810301
3538	2086911	3809983
3539	2087399	3809209
3540	2088082	3808789
3541	2088518	3807920
3542	2089213	3807522
3543	2089698	3806742
3544	2090319	3806210
3545	2090986	3805760
3546	2091481	3804997
3547	2092107	3804475
3548	2092646	3803793
3549	2093290	3803303
3550	2093946	3802832
3551	2094449	3802086
3552	2095042	3801501
3553	2095599	3800854
3554	2096278	3800425
3555	2096890	3799876
3556	2097407	3799154
3557	2098081	3798718
3558	2098531	3797877
3559	2099151	3797341
3560	2099718	3796710
3561	2100318	3796140
3562	2100840	3795427
3563	2101404	3794791
3564	2101947	3794118
3565	2102509	3793479
3566	2103168	3793014
3567	2103718	3792353
3568	2104287	3791726
3569	2104905	3791188
3570	2105458	3790533
3571	2106157	3790140
3572	2106752	3789559
3573	2107355	3788994
3574	2107928	3788374
3575	2108491	3787736
3576	2109150	3787272
3577	2109748	3786698
3578	2110387	3786196
3579	2111047	3785733
3580	2111479	3784861
3581	2112171	3784454
3582	2112723	3783797
3583	2113317	3783215
3584	2113944	3782693
3585	2114488	3782022
3586	2115188	3781629
3587	2115697	3780895
3588	2116385	3780480
3589	2117054	3780033
3590	2117543	3779263
3591	2118195	3778786
3592	2118782	3778191
3593	2119366	3777590
3594	2120021	3777117
3595	2120497	3776324
3596	2121106	3775769
3597	2121559	3774936
3598	2122189	3774418
3599	2122748	3773775
3600	2123307	3773130
3601	2123863	3772482
3602	2124412	3771820
3603	2125064	3771341
3604	2125601	3770657
3605	2126245	3770164
3606	2126969	3769813
3607	2127461	3769051
3608	2128086	3768524
3609	2128580	3767764
3610	2129217	3767258
3611	2129774	3766610
3612	2130340	3765980
3613	2130896	3765331
3614	2131430	3764642
3615	2132077	3764154
3616	2132581	3763413
3617	2133188	3762855
3618	2133754	3762223
3619	2134312	3761579
3620	2134949	3761071
3621	2135437	3760303
3622	2136116	3759871
3623	2136739	3759340
3624	2137366	3758816
3625	2138055	3758401
3626	2138572	3757685
3627	2139208	3757176
3628	2139710	3756432
3629	2140311	3755863
3630	2140853	3755189
3631	2141359	3754454
3632	2141946	3753860
3633	2142461	3753139
3634	2143119	3752670
3635	2143582	3751858
3636	2144218	3751350
3637	2144787	3750725
3638	2145357	3750101
3639	2146008	3749619
3640	2146667	3749151
3641	2147273	3748589
3642	2147932	3748121
3643	2148454	3747413
3644	2149064	3746859
3645	2149512	3746024
3646	2150140	3745500
3647	2150665	3744799
3648	2151278	3744250
3649	2151846	3743624
3650	2152384	3742943
3651	2153016	3742428
3652	2153587	3741806
3653	2154227	3741305
3654	2154809	3740702
3655	2155424	3740155
3656	2156127	3739763
3657	2156774	3739273
3658	2157375	3738703
3659	2158056	3738272
3660	2158526	3737476
3661	2159210	3737049
3662	2159910	3736651
3663	2160306	3735726
3664	2160927	3735190
3665	2161408	3734414
3666	2162065	3733941
3667	2162603	3733261
3668	2163215	3732711
3669	2163892	3732272
3670	2164373	3731494
3671	2165048	3731053
3672	2165484	3730198
3673	2166172	3729778
3674	2166843	3729328
3675	2167424	3728725
3676	2168092	3728270
3677	2168561	3727473
3678	2169242	3727041
3679	2169853	3726487
3680	2170391	3725809
3681	2171000	3725252
3682	2171517	3724538
3683	2172166	3724051
3684	2172692	3723352
3685	2173290	3722777
3686	2173909	3722237
3687	2174459	3721581
3688	2175045	3720984
3689	2175585	3720310
3690	2176292	3719921
3691	2176915	3719389
3692	2177432	3718675
3693	2178049	3718131
3694	2178484	3717279
3695	2179157	3716830
3696	2179709	3716176
3697	2180241	3715489
3698	2180835	3714907
3699	2181392	3714263
3700	2182043	3713777
3701	2182565	3713073
3702	2183210	3712578
3703	2183696	3711812
3704	2184292	3711234
3705	2184870	3710624
3706	2185379	3709898
3707	2186041	3709431
3708	2186663	3708897
3709	2187296	3708382
3710	2187931	3707869
3711	2188471	3707194
3712	2189127	3706718
3713	2189828	3706316
3714	2190339	3705593
3715	2190949	3705039
3716	2191469	3704332
3717	2192097	3703806
3718	2192609	3703086
3719	2193269	3702616
3720	2193945	3702173
3721	2194629	3701742
3722	2195325	3701331
3723	2196087	3701032
3724	2196870	3700768
3725	2197615	3700439
3726	2198260	3699942
3727	2198896	3699431
3728	2199677	3699163
3729	2200244	3698534
3730	2200836	3697947
3731	2201351	3697232
3732	2201988	3696721
3733	2202448	3695913
3734	2203127	3695472
3735	2203619	3694719
3736	2204223	3694154
3737	2204863	3693647
3738	2205389	3692951
3739	2206026	3692439
3740	2206644	3691897
3741	2207188	3691231
3742	2207692	3690498
3743	2208276	3689897
3744	2208912	3689385
3745	2209448	3688705
3746	2210077	3688180
3747	2210646	3687556
3748	2211235	3686965
3749	2211924	3686540
3750	2212459	3685859
3751	2213124	3685394
3752	2213627	3684660
3753	2214171	3683994
3754	2214863	3683573
3755	2215383	3682868
3756	2216074	3682446
3757	2216748	3681997
3758	2217337	3681405
3759	2217944	3680844
3760	2218512	3680217
3761	2219114	3679647
3762	2219699	3679050
3763	2220265	3678420
3764	2220895	3677897
3765	2221434	3677223
3766	2222057	3676688
3767	2222487	3675833
3768	2223177	3675409
3769	2223671	3674660
3770	2224180	3673937
3771	2224769	3673347
3772	2225346	3672736
3773	2225924	3672126
3774	2226624	3671718
3775	2227185	3671080
3776	2227816	3670558
3777	2228310	3669811
3778	2228968	3669333
3779	2229497	3668644
3780	2230075	3668034
3781	2230709	3667517
3782	2231255	3666856
3783	2231851	3666275
3784	2232262	3665392
3785	2232789	3664699
3786	2233273	3663935
3787	2233920	3663441
3788	2234471	3662787
3789	2235104	3662268
3790	2235666	3661633
3791	2236365	3661222
3792	2236961	3660642
3793	2237479	3659936
3794	2238043	3659303
3795	2238552	3658583
3796	2239161	3658024
3797	2239830	3657564
3798	2240315	3656803
3799	2240969	3656319
3800	2241496	3655626
3801	2242094	3655050
3802	2242636	3654383
3803	2243194	3653740
3804	2243835	3653236
3805	2244313	3652463
3806	2244960	3651967
3807	2245522	3651332
3808	2246234	3650941
3809	2246928	3650521
3810	2247426	3649782
3811	2248078	3649294
3812	2248574	3648551
3813	2249179	3647987
3814	2249801	3647449
3815	2250360	3646811
3816	2251014	3646325
3817	2251558	3645661
3818	2252150	3645075
3819	2252774	3644541
3820	2253317	3643876
3821	2253967	3643383
3822	2254457	3642632
3823	2255074	3642086
3824	2255664	3641498
3825	2256362	3641082
3826	2257074	3640689
3827	2257478	3639800
3828	2258129	3639309
3829	2258700	3638689
3830	2259231	3638005
3831	2259810	3637399
3832	2260374	3636768
3833	2261012	3636256
3834	2261447	3635416
3835	2262093	3634917
3836	2262666	3634300
3837	2263264	3633724
3838	2263954	3633296
3839	2264484	3632611
3840	2265162	3632162
3841	2265808	3631662
3842	2266451	3631158
3843	2267081	3630633
3844	2267561	3629867
3845	2268129	3629243
3846	2268717	3628649
3847	2269249	3627968
3848	2269916	3627501
3849	2270466	3626848
3850	2271111	3626347
3851	2271673	3625712
3852	2272295	3625176
3853	2272987	3624748
3854	2273539	3624099
3855	2274150	3623542
3856	2274742	3622957
3857	2275308	3622328
3858	2275974	3621860
3859	2276662	3621427
3860	2277248	3620831
3861	2277863	3620281
3862	2278418	3619636
3863	2279093	3619182
3864	2279671	3618573
3865	2280232	3617936
3866	2280922	3617506
3867	2281402	3616743
3868	2282071	3616278
3869	2282610	3615607
3870	2283233	3615070
3871	2283885	3614578
3872	2284429	3613917
3873	2285052	3613379
3874	2285571	3612677
3875	2286232	3612200
3876	2286951	3611814
3877	2287445	3611073
3878	2288093	3610574
3879	2288686	3609989
3880	2289214	3609302
3881	2289882	3608835
3882	2290415	3608156
3883	2291069	3607666
3884	2291488	3606808
3885	2292170	3606364
3886	2292733	3605731
3887	2293286	3605083
3888	2293921	3604565
3889	2294329	3603689
3890	2294905	3603078
3891	2295406	3602348
3892	2296017	3601793
3893	2296657	3601281
3894	2297213	3600639
3895	2297938	3600260
3896	2298676	3599902
3897	2299390	3599507
3898	2300183	3599235
3899	2300945	3598915
3900	2301666	3598529
3901	2302478	3598286
3902	2303113	3597766
3903	2303591	3597001
3904	2304199	3596439
3905	2304873	3595980
3906	2305342	3595200
3907	2305994	3594707
3908	2306562	3594084
3909	2307161	3593506
3910	2307804	3592999
3911	2308346	3592334
3912	2309041	3591907
3913	2309603	3591274
3914	2310148	3590613
3915	2310845	3590190
3916	2311355	3589475
3917	2312013	3588990
3918	2312614	3588417
3919	2313189	3587803
3920	2313859	3587337
3921	2314325	3586556
3922	2314978	3586062
3923	2315577	3585486
3924	2316290	3585085
3925	2316937	3584584
3926	2317484	3583927
3927	2318082	3583349
3928	2318704	3582808
3929	2319206	3582082
3930	2319828	3581540
3931	2320306	3580777
3932	2320974	3580307
3933	2321562	3579714
3934	2322142	3579109
3935	2322783	3578597
3936	2323287	3577873
3937	2323925	3577358
3938	2324411	3576607
3939	2325014	3576037
3940	2325562	3575382
3941	2326220	3574896
3942	2326912	3574464
3943	2327360	3573654
3944	2327960	3573080
3945	2328540	3572474
3946	2329042	3571748
3947	2329648	3571184
3948	2330195	3570528
3949	2330848	3570033
3950	2331316	3569256
3951	2331995	3568803
3952	2332533	3568132
3953	2333149	3567582
3954	2333756	3567018
3955	2334316	3566381
3956	2334933	3565833
3957	2335419	3565085
3958	2336110	3564648
3959	2336799	3564209
3960	2337248	3563403
3961	2337823	3562791
3962	2338300	3562029
3963	2339016	3561630
3964	2339580	3561001
3965	2340145	3560373
3966	2340748	3559801
3967	2341267	3559104
3968	2341954	3558661
3969	2342539	3558064
3970	2343096	3557423
3971	2343755	3556937
3972	2344285	3556257
3973	2344961	3555796
3974	2345466	3555077
3975	2346158	3554642
3976	2346859	3554220
3977	2347305	3553412
3978	2347919	3552858
3979	2348390	3552088
3980	2349008	3551540
3981	2349597	3550948
3982	2350188	3550359
3983	2350861	3549895
3984	2351354	3549158
3985	2351975	3548614
3986	2352479	3547894
3987	2353100	3547351
3988	2353664	3546722
3989	2354196	3546045
3990	2354854	3545558
3991	2355391	3544888
3992	2356101	3544478
3993	2356707	3543911
3994	2357227	3543216
3995	2357807	3542611
3996	2358209	3541738
3997	2358895	3541293
3998	2359430	3540621
3999	2360098	3540147
4000	2360677	3539541
4001	2361182	3538823
4002	2361823	3538309
4003	2362377	3537665
4004	2362991	3537112
4005	2363577	3536516
4006	2364220	3536005
4007	2364920	3535580
4008	2365467	3534925
4009	2366170	3534504
4010	2366841	3534034
4011	2367371	3533354
4012	2368024	3532858
4013	2368491	3532085
4014	2369105	3531530
4015	2369702	3530951
4016	2370174	3530184
4017	2370828	3529690
4018	2371374	3529034
4019	2371989	3528482
4020	2372572	3527881
4021	2373152	3527276
4022	2373825	3526809
4023	2374371	3526153
4024	2375056	3525705
4025	2375659	3525134
4026	2376252	3524548
4027	2376910	3524059
4028	2377427	3523360
4029	2378027	3522784
4030	2378593	3522158
4031	2379065	3521394
4032	2379657	3520807
4033	2380195	3520140
4034	2380827	3519612
4035	2381309	3518862
4036	2381937	3518328
4037	2382483	3517673
4038	2383081	3517095
4039	2383709	3516560
4040	2384218	3515852
4041	2384886	3515376
4042	2385455	3514755
4043	2386111	3514262
4044	2386804	3513824
4045	2387249	3513021
4046	2387894	3512511
4047	2388459	3511885
4048	2389076	3511334
4049	2389694	3510786
4050	2390241	3510132
4051	2390901	3509644
4052	2391438	3508977
4053	2392095	3508486
4054	2392731	3507962
4055	2393222	3507227
4056	2393868	3506718
