iter	Logloss
1514	0.212557112
1515	0.2125460585
1516	0.212525487
1517	0.2125082709
1518	0.2125015395
1519	0.2124883932
1520	0.2124830141
1521	0.2124707957
1522	0.2124532171
1523	0.2124375541
1524	0.2124212297
1525	0.2124091114
1526	0.212389644
1527	0.2123790728
1528	0.2123715716
1529	0.2123590819
1530	0.2123473418
1531	0.2123414255
1532	0.212330934
1533	0.2123127811
1534	0.2122929636
1535	0.2122807276
1536	0.2122616396
1537	0.2122511401
1538	0.2122335415
1539	0.2122248145
1540	0.2122047439
1541	0.212187456
1542	0.2121784854
1543	0.2121646106
1544	0.2121520304
1545	0.2121381876
1546	0.2121258471
1547	0.2121095921
1548	0.2120971818
1549	0.2120837132
1550	0.2120702934
1551	0.2120595662
1552	0.212047311
1553	0.2120366089
1554	0.2120237123
1555	0.2120113884
1556	0.2119971647
1557	0.2119768321
1558	0.2119692899
1559	0.2119689581
1560	0.2119543507
1561	0.2119346795
1562	0.2119292328
1563	0.2119202099
1564	0.2119048489
1565	0.2118949822
1566	0.2118807921
1567	0.2118679929
1568	0.2118560438
1569	0.2118439272
1570	0.2118307182
1571	0.2118185402
1572	0.2118075335
1573	0.2117935815
1574	0.211782401
1575	0.2117817533
1576	0.2117665108
1577	0.2117464262
1578	0.2117395063
1579	0.2117340458
1580	0.2117337124
1581	0.21172055
1582	0.2117105547
1583	0.2116976569
1584	0.2116847611
1585	0.211673708
1586	0.211658448
1587	0.2116495085
1588	0.2116315955
1589	0.211619405
1590	0.2116022474
1591	0.2115834651
1592	0.2115802974
1593	0.2115694934
1594	0.211561898
1595	0.2115459192
1596	0.2115341297
1597	0.2115217307
1598	0.2115050028
1599	0.2114884969
1600	0.2114686013
1601	0.2114558533
1602	0.2114386314
1603	0.2114267249
1604	0.211412572
1605	0.2113945721
1606	0.2113875929
1607	0.2113746864
1608	0.2113743507
1609	0.2113592332
1610	0.2113499788
1611	0.2113390229
1612	0.2113199705
1613	0.2113090252
1614	0.2112952582
1615	0.2112745254
1616	0.2112702921
1617	0.2112620391
1618	0.2112476862
1619	0.2112412547
1620	0.2112314409
1621	0.2112231458
1622	0.2112123357
1623	0.2112025263
1624	0.2111939299
1625	0.21118046
1626	0.2111658522
1627	0.2111401901
1628	0.21111839
1629	0.2111086924
1630	0.2110912327
1631	0.2110790925
1632	0.2110647183
1633	0.211040092
1634	0.2110187316
1635	0.2110037835
1636	0.2109912671
1637	0.2109834032
1638	0.2109723035
1639	0.2109624773
1640	0.2109458956
1641	0.2109316012
1642	0.2109178738
1643	0.2109049634
1644	0.2108846688
1645	0.2108706034
1646	0.2108638215
1647	0.2108577531
1648	0.2108386125
1649	0.2108285845
1650	0.2108280534
1651	0.210814858
1652	0.2108028853
1653	0.2107936725
1654	0.2107862595
1655	0.2107774191
1656	0.2107665443
1657	0.2107505069
1658	0.2107501532
1659	0.21073532
1660	0.2107240445
1661	0.2107068557
1662	0.2107015341
1663	0.2106848173
1664	0.2106693085
1665	0.2106582261
1666	0.2106445541
1667	0.2106411955
1668	0.2106287858
1669	0.210616941
1670	0.2106036117
1671	0.2105923378
1672	0.2105845005
1673	0.2105750271
1674	0.2105592451
1675	0.2105454883
1676	0.2105319602
1677	0.2105212672
1678	0.2105086381
1679	0.2104983171
1680	0.2104872177
1681	0.2104735893
1682	0.2104582457
1683	0.2104462862
1684	0.2104341055
1685	0.2104212555
1686	0.2104137464
1687	0.2104074027
1688	0.2104028107
1689	0.2103899181
1690	0.2103770153
1691	0.2103622283
1692	0.2103519078
1693	0.21034546
1694	0.2103451472
1695	0.2103319228
1696	0.2103244535
1697	0.2103114082
1698	0.2102996983
1699	0.210277345
1700	0.2102686202
1701	0.2102547233
1702	0.2102434575
1703	0.2102263184
1704	0.2102104491
1705	0.2102007906
1706	0.2101900428
1707	0.2101889492
1708	0.2101844365
1709	0.2101685568
1710	0.210155253
1711	0.2101432892
1712	0.2101290532
1713	0.2101239756
1714	0.2101160555
1715	0.2101034745
1716	0.2100954861
1717	0.210086015
1718	0.2100707778
1719	0.2100599787
1720	0.2100551192
1721	0.2100441336
1722	0.2100346643
1723	0.2100181737
1724	0.2100021419
1725	0.2099864074
1726	0.2099720891
1727	0.2099630707
1728	0.2099483835
1729	0.2099340431
1730	0.2099195483
1731	0.2099006665
1732	0.2098898762
1733	0.2098820205
1734	0.2098641594
1735	0.2098624102
1736	0.2098490466
1737	0.209835237
1738	0.209826014
1739	0.209807445
1740	0.2097868157
1741	0.209775732
1742	0.2097582625
1743	0.2097445594
1744	0.2097367587
1745	0.209726665
1746	0.2097083943
1747	0.2096923893
1748	0.2096771457
1749	0.2096591512
1750	0.2096494008
1751	0.2096308694
1752	0.2096167552
1753	0.2095978171
1754	0.2095974049
1755	0.2095823465
1756	0.2095713157
1757	0.2095554469
1758	0.2095418345
1759	0.2095283432
1760	0.2095121905
1761	0.2095026599
1762	0.2094882592
1763	0.2094782479
1764	0.209466316
1765	0.2094473077
1766	0.2094356664
1767	0.209425851
1768	0.2094254938
1769	0.2094144792
1770	0.2094140789
1771	0.2094071947
1772	0.2094068108
1773	0.2093946408
1774	0.2093829968
1775	0.209372898
1776	0.2093664674
1777	0.2093577379
1778	0.2093449257
1779	0.2093346883
1780	0.2093263118
1781	0.2093232621
1782	0.2093076371
1783	0.2092967999
1784	0.2092825685
1785	0.2092710559
1786	0.2092628804
1787	0.2092499965
1788	0.2092495695
1789	0.20923833
1790	0.2092237552
1791	0.209212898
1792	0.2092048166
1793	0.2091989795
1794	0.2091753184
1795	0.2091705956
1796	0.2091512458
1797	0.2091349409
1798	0.2091129224
1799	0.2091071258
1800	0.2090889935
1801	0.2090886915
1802	0.2090771491
1803	0.2090589397
1804	0.2090492259
1805	0.2090405397
1806	0.2090271736
1807	0.2090163471
1808	0.2089992449
1809	0.2089887822
1810	0.2089792974
1811	0.2089722596
1812	0.2089602952
1813	0.2089453425
1814	0.2089329278
1815	0.2089209793
1816	0.2089103256
1817	0.20889759
1818	0.2088852321
1819	0.208874076
1820	0.2088613344
1821	0.2088489156
1822	0.2088426485
1823	0.2088320388
1824	0.208811177
1825	0.20879957
1826	0.2087848003
1827	0.2087700683
1828	0.2087592194
1829	0.2087475078
1830	0.208728545
1831	0.2087196242
1832	0.2087084925
1833	0.2086948171
1834	0.2086880152
1835	0.2086778433
1836	0.2086606914
1837	0.2086486334
1838	0.2086353459
1839	0.2086350321
1840	0.2086231026
1841	0.2086113382
1842	0.2085987427
1843	0.2085819165
1844	0.2085695849
1845	0.2085561529
1846	0.2085470671
1847	0.2085342398
1848	0.2085209261
1849	0.2085028788
1850	0.2084900955
1851	0.2084758217
1852	0.2084659252
1853	0.2084481921
1854	0.2084380003
1855	0.2084211587
1856	0.2084130991
1857	0.2084011437
1858	0.2084000928
1859	0.20839459
1860	0.2083779284
1861	0.2083650343
1862	0.2083644578
1863	0.208350462
1864	0.2083420289
1865	0.2083247428
1866	0.2083163893
1867	0.2082956513
1868	0.2082857012
1869	0.208285391
1870	0.2082770562
1871	0.2082581298
1872	0.2082462731
1873	0.2082364418
1874	0.2082292101
1875	0.2082151279
1876	0.2082074292
1877	0.2081929547
1878	0.2081908716
1879	0.2081813233
1880	0.2081809634
1881	0.2081686342
1882	0.2081615339
1883	0.2081459271
1884	0.2081344633
1885	0.2081175046
1886	0.2081041337
1887	0.2080927798
1888	0.2080799625
1889	0.2080661109
1890	0.2080549779
1891	0.2080475377
1892	0.2080347039
1893	0.2080207696
1894	0.2080119018
1895	0.2080114186
1896	0.2080102842
1897	0.2079890992
1898	0.2079763904
1899	0.2079588778
1900	0.2079468752
1901	0.2079338319
1902	0.2079173278
1903	0.2079073301
1904	0.2078995999
1905	0.2078886185
1906	0.2078764199
1907	0.2078659624
1908	0.2078606273
1909	0.2078524935
1910	0.2078434977
1911	0.2078346821
1912	0.2078343862
1913	0.2078225039
1914	0.2078082227
1915	0.2077905609
1916	0.207775859
1917	0.2077624189
1918	0.2077529829
1919	0.2077353106
1920	0.2077283877
1921	0.2077174515
1922	0.2077070336
1923	0.2076980862
1924	0.207684282
1925	0.2076748258
1926	0.2076692615
1927	0.2076576361
1928	0.207645456
1929	0.2076354037
1930	0.207617822
1931	0.2076071166
1932	0.2076017341
1933	0.2075913596
1934	0.2075800196
1935	0.2075721493
1936	0.2075642383
1937	0.2075526162
1938	0.2075338554
1939	0.2075286699
1940	0.207512003
1941	0.2075000295
1942	0.2074891901
1943	0.2074736374
1944	0.2074590928
1945	0.2074523092
1946	0.2074394725
1947	0.2074238087
1948	0.2074118012
1949	0.2074012398
1950	0.2073922508
1951	0.2073780423
1952	0.2073677788
1953	0.207359914
1954	0.2073453991
1955	0.2073450959
1956	0.2073312697
1957	0.207331006
1958	0.2073233265
1959	0.2073230055
1960	0.2073141382
1961	0.2073047923
1962	0.2072950653
1963	0.2072822808
1964	0.2072739029
1965	0.2072647207
1966	0.2072531194
1967	0.2072435867
1968	0.207239415
1969	0.2072389299
1970	0.2072357579
1971	0.2072229041
1972	0.2072143339
1973	0.2072005975
1974	0.2071820083
1975	0.2071689959
1976	0.2071685518
1977	0.2071584846
1978	0.2071507675
1979	0.2071444958
1980	0.2071441539
1981	0.2071347243
1982	0.2071236536
1983	0.2071120301
1984	0.2070918669
1985	0.2070916153
1986	0.2070736101
1987	0.2070651436
1988	0.2070558319
1989	0.2070543694
1990	0.207040583
1991	0.2070226457
1992	0.2070149902
1993	0.2069987564
1994	0.2069924776
1995	0.2069738959
1996	0.2069629244
1997	0.2069525113
1998	0.2069377957
1999	0.2069203887
2000	0.2069052243
2001	0.2068919188
2002	0.2068799124
2003	0.2068712075
2004	0.206858816
2005	0.2068468232
2006	0.2068347563
2007	0.2068242952
2008	0.206811852
2009	0.206796857
2010	0.2067794135
2011	0.2067660547
2012	0.2067510106
2013	0.2067388464
2014	0.2067247088
2015	0.2067046934
2016	0.2066896894
2017	0.2066780047
2018	0.206670115
2019	0.2066500789
2020	0.206637589
2021	0.2066303749
2022	0.2066239736
2023	0.2066133356
2024	0.2066130237
2025	0.2066048617
2026	0.2065880861
2027	0.206578584
2028	0.2065717774
2029	0.2065579717
2030	0.206540826
2031	0.2065315139
2032	0.2065210304
2033	0.2065092806
2034	0.2065005154
2035	0.2064861175
2036	0.2064726706
2037	0.2064603615
2038	0.2064530438
2039	0.2064526819
2040	0.2064399054
2041	0.2064307795
2042	0.2064249524
2043	0.2064076114
2044	0.2064074004
2045	0.2063977625
2046	0.2063856075
2047	0.2063753503
2048	0.2063632869
2049	0.2063571507
2050	0.2063415287
2051	0.2063412893
2052	0.2063279387
2053	0.2063136354
2054	0.2063130702
2055	0.2063054181
2056	0.2062912538
2057	0.206290979
2058	0.2062716335
2059	0.2062569912
2060	0.2062476441
2061	0.2062409428
2062	0.2062293265
2063	0.2062202608
2064	0.2062093973
2065	0.2062005435
2066	0.2061937474
2067	0.2061819459
2068	0.2061720919
2069	0.2061645345
2070	0.206155597
2071	0.2061437043
2072	0.2061347671
2073	0.2061193699
2074	0.206118899
2075	0.2061114342
2076	0.2061005877
2077	0.2060949173
2078	0.2060801347
2079	0.2060732549
2080	0.2060574371
2081	0.2060523239
2082	0.2060419903
2083	0.2060273575
2084	0.2060126952
2085	0.2060009865
2086	0.2059907314
2087	0.20598207
2088	0.2059624393
2089	0.2059490457
2090	0.2059371011
2091	0.2059263854
2092	0.2059140294
2093	0.2059042185
2094	0.2058916371
2095	0.2058770817
2096	0.2058555447
2097	0.205844303
2098	0.2058337482
2099	0.2058238649
2100	0.2058109232
2101	0.2058015497
2102	0.2057887399
2103	0.2057773601
2104	0.2057697381
2105	0.2057599274
2106	0.2057597385
2107	0.2057547916
2108	0.2057507671
2109	0.2057398686
2110	0.2057277836
2111	0.2057118614
2112	0.2056979154
2113	0.2056812949
2114	0.2056709565
2115	0.2056512702
2116	0.2056342298
2117	0.2056338615
2118	0.2056280464
2119	0.2056275469
2120	0.2056114012
2121	0.2055951487
2122	0.2055770821
2123	0.2055668122
2124	0.2055536748
2125	0.2055406954
2126	0.2055331991
2127	0.2055141609
2128	0.2055020011
2129	0.2054874042
2130	0.2054733389
2131	0.2054636443
2132	0.2054539671
2133	0.2054361049
2134	0.2054262858
2135	0.2054060724
2136	0.2053894152
2137	0.2053821714
2138	0.2053664834
2139	0.2053569226
2140	0.2053426486
2141	0.2053329315
2142	0.2053216429
2143	0.2053095654
2144	0.2053091783
2145	0.2053018752
2146	0.2052886401
2147	0.2052823324
2148	0.2052750976
2149	0.2052675764
2150	0.2052524091
2151	0.2052513304
2152	0.205239137
2153	0.205226232
2154	0.2052204338
2155	0.2052076194
2156	0.2051947702
2157	0.2051892098
2158	0.205176259
2159	0.2051691409
2160	0.2051620559
2161	0.2051551304
2162	0.2051417636
2163	0.2051307879
2164	0.2051211611
2165	0.2051137971
2166	0.2051135231
2167	0.2050996064
2168	0.205088868
2169	0.2050799333
2170	0.2050660044
2171	0.2050497976
2172	0.2050401434
2173	0.2050246277
2174	0.2050148968
2175	0.2050025053
2176	0.2049929222
2177	0.2049818881
2178	0.204964815
2179	0.2049513801
2180	0.2049357053
2181	0.2049351105
2182	0.2049270376
2183	0.2049146271
2184	0.2049035078
2185	0.2048927346
2186	0.2048757209
2187	0.2048743612
2188	0.204858534
2189	0.204847141
2190	0.204840025
2191	0.2048318002
2192	0.2048193935
2193	0.2048014888
2194	0.2047882799
2195	0.2047830327
2196	0.2047753543
2197	0.2047645539
2198	0.2047563221
2199	0.2047358011
2200	0.2047235519
2201	0.2047102976
2202	0.2046986062
2203	0.2046837629
2204	0.20467047
2205	0.2046543733
2206	0.2046420044
2207	0.2046309378
2208	0.2046077106
2209	0.2046000068
2210	0.204586178
2211	0.2045755905
2212	0.2045652404
2213	0.2045522162
2214	0.2045379864
2215	0.2045300984
2216	0.2045214893
2217	0.2045078136
2218	0.2044987695
2219	0.2044804384
2220	0.2044640716
2221	0.204446047
2222	0.2044412838
2223	0.2044308471
2224	0.2044306335
2225	0.2044303425
2226	0.2044200292
2227	0.2044108665
2228	0.2044010093
2229	0.2043869273
2230	0.2043755635
2231	0.2043646288
2232	0.2043478478
2233	0.2043340503
2234	0.2043205411
2235	0.204304856
2236	0.2042930626
2237	0.2042770724
2238	0.2042643303
2239	0.2042537105
2240	0.2042384688
2241	0.2042234956
2242	0.2042166022
2243	0.2042128167
2244	0.2042061452
2245	0.2042059942
2246	0.2041995754
2247	0.2041883672
2248	0.2041746118
2249	0.2041663308
2250	0.2041550329
2251	0.2041457461
2252	0.2041352394
2253	0.20411868
2254	0.204107442
2255	0.2040990427
2256	0.2040864139
2257	0.204072332
2258	0.2040608268
2259	0.2040521173
2260	0.2040407926
2261	0.2040275975
2262	0.2040177566
2263	0.2040018371
2264	0.2039900036
2265	0.203979848
2266	0.2039636405
2267	0.2039474894
2268	0.2039334358
2269	0.2039220314
2270	0.2039112853
2271	0.2039052144
2272	0.203892506
2273	0.2038836072
2274	0.2038716258
2275	0.2038603761
2276	0.2038460365
2277	0.2038337037
2278	0.2038203061
2279	0.2038061482
2280	0.2037938374
2281	0.2037813668
2282	0.2037720168
2283	0.2037715365
2284	0.2037652891
2285	0.2037553228
2286	0.2037398537
2287	0.2037235647
2288	0.2037091232
2289	0.2037026864
2290	0.2036919245
2291	0.2036750587
2292	0.203666988
2293	0.2036539964
2294	0.2036392504
2295	0.2036250409
2296	0.2036154199
2297	0.2036032145
2298	0.2036024599
2299	0.2035885358
2300	0.2035882898
2301	0.20357412
2302	0.2035631883
2303	0.2035495796
2304	0.2035374863
2305	0.2035271784
2306	0.2035077145
2307	0.2034960975
2308	0.2034867208
2309	0.2034696312
2310	0.2034530032
2311	0.2034353467
2312	0.203427174
2313	0.2034093044
2314	0.2034014956
2315	0.203389168
2316	0.2033699958
2317	0.2033567764
2318	0.2033445917
2319	0.2033364499
2320	0.2033263245
2321	0.2033090843
2322	0.2033026706
2323	0.2032894491
2324	0.2032766313
2325	0.2032705052
2326	0.2032539489
2327	0.2032467805
2328	0.2032346973
2329	0.2032242336
2330	0.2032155193
2331	0.203205044
2332	0.2031903625
2333	0.203178947
2334	0.2031673198
2335	0.2031477704
2336	0.2031353882
2337	0.2031213753
2338	0.2031127006
2339	0.2031023527
2340	0.2030881889
2341	0.2030816779
2342	0.203064858
2343	0.2030513988
2344	0.2030384438
2345	0.2030195109
2346	0.2030018518
2347	0.2029848764
2348	0.2029797378
2349	0.2029672821
2350	0.2029544685
2351	0.2029374649
2352	0.2029307819
2353	0.2029157221
2354	0.2029154065
2355	0.2029046391
2356	0.2028994321
2357	0.2028874178
2358	0.202874528
2359	0.2028639188
2360	0.202852334
2361	0.2028407173
2362	0.2028259021
2363	0.2028113458
2364	0.2028009633
2365	0.2027866007
2366	0.2027770802
2367	0.2027649242
2368	0.2027575722
2369	0.2027491839
2370	0.2027360164
2371	0.202726371
2372	0.2027163903
2373	0.202707753
2374	0.2026974096
2375	0.2026971552
2376	0.2026911312
2377	0.2026843751
2378	0.2026688092
2379	0.2026612322
2380	0.202648277
2381	0.2026417587
2382	0.202628532
2383	0.2026142276
2384	0.2026097263
2385	0.2026059578
2386	0.2025976031
2387	0.2025875761
2388	0.2025726778
2389	0.2025578595
2390	0.2025438594
2391	0.2025336825
2392	0.2025214931
2393	0.2025025684
2394	0.202489609
2395	0.2024809433
2396	0.2024723846
2397	0.2024598772
2398	0.2024509637
2399	0.2024469557
2400	0.2024336674
2401	0.2024222272
2402	0.2024078161
2403	0.2023965661
2404	0.2023774056
2405	0.20236659
2406	0.2023543992
2407	0.2023541238
2408	0.2023506483
2409	0.2023436902
2410	0.2023353525
2411	0.2023229253
2412	0.2023087821
2413	0.2022983005
2414	0.2022866063
2415	0.2022790491
2416	0.2022693295
2417	0.2022485191
2418	0.2022334066
2419	0.2022234025
2420	0.2022094327
2421	0.2022041215
2422	0.2021950219
2423	0.2021886098
2424	0.2021769951
2425	0.2021669626
2426	0.202155667
2427	0.2021515986
2428	0.2021384269
2429	0.2021304424
2430	0.2021165501
2431	0.2021075317
2432	0.2020953518
2433	0.2020890224
2434	0.2020849382
2435	0.2020770976
2436	0.2020626638
2437	0.202048644
2438	0.2020366821
2439	0.2020270005
2440	0.2020176724
2441	0.2020032495
2442	0.2019962301
2443	0.2019787604
2444	0.2019646179
2445	0.2019533186
2446	0.2019471774
2447	0.2019438346
2448	0.2019276937
2449	0.2019069756
2450	0.2018907798
2451	0.2018830805
2452	0.2018711752
2453	0.2018665862
2454	0.2018659221
2455	0.2018501245
2456	0.2018329572
2457	0.2018246747
2458	0.2018087075
2459	0.2017927185
2460	0.201788517
2461	0.2017812213
2462	0.2017802172
2463	0.2017624092
2464	0.2017506054
2465	0.2017326999
2466	0.2017249449
2467	0.2017148625
2468	0.2017015742
2469	0.2016907584
2470	0.2016851921
2471	0.2016729861
2472	0.2016642176
2473	0.2016499657
2474	0.2016294147
2475	0.2016191217
2476	0.2015992939
2477	0.2015914182
2478	0.2015786028
2479	0.2015714582
2480	0.2015627292
2481	0.2015496436
2482	0.2015334556
2483	0.2015270788
2484	0.2015248413
2485	0.2015236848
2486	0.2015055581
2487	0.2014978346
2488	0.2014975905
2489	0.2014889904
2490	0.2014832842
2491	0.2014729061
2492	0.2014676006
2493	0.2014507256
2494	0.2014362033
2495	0.2014292373
2496	0.201416242
2497	0.2014099643
2498	0.2013992624
2499	0.2013884046
2500	0.2013686681
2501	0.2013557491
2502	0.2013463281
2503	0.2013393241
2504	0.2013283765
2505	0.2013130249
2506	0.201300874
2507	0.201286438
2508	0.2012777682
2509	0.2012657555
2510	0.2012568477
2511	0.2012470956
2512	0.2012354414
2513	0.2012224778
2514	0.2012121883
2515	0.2012095068
2516	0.2011969858
2517	0.2011817985
2518	0.2011714201
2519	0.2011602881
2520	0.2011508032
2521	0.2011368529
2522	0.2011235383
2523	0.2011231506
2524	0.2011121821
2525	0.2011051196
2526	0.201101442
2527	0.2010901749
2528	0.2010843399
2529	0.2010741487
2530	0.2010621169
2531	0.2010457319
2532	0.2010375449
2533	0.2010272819
2534	0.2010128255
2535	0.2010050532
2536	0.2009959421
2537	0.2009766944
2538	0.2009643511
2539	0.2009641164
2540	0.2009482966
2541	0.2009297554
2542	0.200917042
2543	0.2009016595
2544	0.200889917
2545	0.2008759097
2546	0.2008563621
2547	0.2008403905
2548	0.2008401341
2549	0.2008295481
2550	0.2008236179
2551	0.2008183697
2552	0.2008111604
2553	0.2008019553
2554	0.2007910503
2555	0.200790823
2556	0.2007717222
2557	0.200761647
2558	0.2007613307
2559	0.2007505677
2560	0.2007503732
2561	0.2007400981
2562	0.2007393461
2563	0.2007289425
2564	0.2007207811
2565	0.2006996926
2566	0.2006888159
2567	0.2006790164
2568	0.2006709331
2569	0.2006608923
2570	0.2006501969
2571	0.2006362034
2572	0.2006211556
2573	0.2006066956
2574	0.2005958454
2575	0.2005815057
2576	0.2005671422
2577	0.2005580037
2578	0.200549394
2579	0.2005377121
2580	0.2005255264
2581	0.2005092199
2582	0.2005041294
2583	0.2004935255
2584	0.2004837367
2585	0.2004704989
2586	0.2004650125
2587	0.2004507037
2588	0.2004430653
2589	0.2004353894
2590	0.2004195032
2591	0.2004043286
2592	0.2003972
2593	0.2003891674
2594	0.2003791126
2595	0.2003703821
2596	0.2003577934
2597	0.2003457348
2598	0.200336133
2599	0.20032639
2600	0.2003154716
2601	0.2003094271
2602	0.2002959577
2603	0.2002957458
2604	0.2002835728
2605	0.2002833671
2606	0.2002711441
2607	0.2002709375
2608	0.2002592564
2609	0.2002475511
2610	0.2002300102
2611	0.2002225416
2612	0.2002064967
2613	0.2001991445
2614	0.2001871664
2615	0.2001763178
2616	0.2001683238
2617	0.2001563092
2618	0.2001560182
2619	0.2001479374
2620	0.2001477286
2621	0.2001337153
2622	0.2001174603
2623	0.2001070614
2624	0.2000962575
2625	0.2000806548
2626	0.2000781245
2627	0.2000649562
2628	0.2000571526
2629	0.2000449717
2630	0.2000349699
2631	0.2000236775
2632	0.2000119743
2633	0.2000005129
2634	0.1999922107
2635	0.1999822699
2636	0.1999702558
2637	0.1999561077
2638	0.1999501807
2639	0.1999435672
2640	0.1999322937
2641	0.1999231325
2642	0.1999082513
2643	0.1998929192
2644	0.1998796423
2645	0.1998700385
2646	0.1998698237
2647	0.1998584055
2648	0.1998454989
2649	0.1998318371
2650	0.1998276418
2651	0.1998269897
2652	0.1998143488
2653	0.1998138847
2654	0.1998028861
2655	0.1997900987
2656	0.199778817
2657	0.1997654402
2658	0.1997546176
2659	0.1997416676
2660	0.1997265788
2661	0.1997161788
2662	0.1997022576
2663	0.1996910883
2664	0.1996840738
2665	0.1996726641
2666	0.1996645779
2667	0.1996526144
2668	0.199643659
2669	0.1996342207
2670	0.1996276629
2671	0.1996223035
2672	0.1996106506
2673	0.1995963109
2674	0.1995887653
2675	0.1995756335
2676	0.1995657163
2677	0.1995513388
2678	0.1995404271
2679	0.1995273913
2680	0.1995181085
2681	0.199507822
2682	0.1994986637
2683	0.1994853209
2684	0.1994730751
2685	0.1994619696
2686	0.1994540781
2687	0.199439216
2688	0.1994235938
2689	0.1994234089
2690	0.1994101574
2691	0.1993945561
2692	0.199394318
2693	0.1993832511
2694	0.1993821105
2695	0.1993731983
2696	0.1993572607
2697	0.1993459925
2698	0.1993338209
2699	0.1993196736
2700	0.1993050839
2701	0.1992940288
2702	0.1992731319
2703	0.1992581978
2704	0.1992463917
2705	0.1992322016
2706	0.1992128425
2707	0.1992061921
2708	0.1991958237
2709	0.1991836087
2710	0.1991782854
2711	0.1991718582
2712	0.1991544918
2713	0.1991469818
2714	0.1991340428
2715	0.1991208328
2716	0.1991083947
2717	0.1990976234
2718	0.1990911125
2719	0.199079638
2720	0.1990653061
2721	0.1990541838
2722	0.1990438124
2723	0.1990336057
2724	0.1990159782
2725	0.1990063013
2726	0.1989941675
2727	0.1989823275
2728	0.1989720838
2729	0.1989639262
2730	0.198957184
2731	0.1989399365
2732	0.1989294523
2733	0.1989289864
2734	0.1989184655
2735	0.198913021
2736	0.1989026648
2737	0.1989024243
2738	0.1988899548
2739	0.1988770823
2740	0.1988698025
2741	0.1988559872
2742	0.1988403955
2743	0.1988345675
2744	0.1988267037
2745	0.1988159279
2746	0.1988131388
2747	0.1988125624
2748	0.1988014577
2749	0.198789894
2750	0.1987771328
2751	0.19876856
2752	0.1987640925
2753	0.1987564378
2754	0.1987450575
2755	0.198737905
2756	0.1987253584
2757	0.1987144832
2758	0.1987070213
2759	0.1987066721
2760	0.1986984104
2761	0.198687719
2762	0.1986783907
2763	0.1986653442
2764	0.1986480813
2765	0.1986336101
2766	0.1986182449
2767	0.1986081525
2768	0.1986014528
2769	0.1985905997
2770	0.1985832327
2771	0.1985729011
2772	0.1985493628
2773	0.1985455272
2774	0.1985328635
2775	0.1985192727
2776	0.1985099799
2777	0.1985030469
2778	0.1984889125
2779	0.1984762378
2780	0.1984646864
2781	0.1984497252
2782	0.1984393704
2783	0.1984261903
2784	0.1984136411
2785	0.1983999165
2786	0.1983875838
2787	0.1983820861
2788	0.1983715869
2789	0.1983641872
2790	0.1983568895
2791	0.1983462605
2792	0.1983455608
2793	0.1983355396
2794	0.1983251739
2795	0.1983166286
2796	0.1982951732
2797	0.1982845218
2798	0.1982702745
2799	0.1982646263
2800	0.1982547207
2801	0.1982378351
2802	0.1982293475
2803	0.1982165182
2804	0.1982116721
2805	0.1981977072
2806	0.1981867474
2807	0.1981718496
2808	0.1981650101
2809	0.1981558781
2810	0.1981462092
2811	0.1981345878
2812	0.1981295214
2813	0.1981163413
2814	0.1981099209
2815	0.198095265
2816	0.1980936996
2817	0.198084769
2818	0.1980709363
2819	0.1980538396
2820	0.1980533001
2821	0.1980406503
2822	0.1980307572
2823	0.1980219476
2824	0.1980210231
2825	0.1980058888
2826	0.1979985715
2827	0.1979837755
2828	0.1979679499
2829	0.1979571913
2830	0.1979416613
2831	0.1979357736
2832	0.197923375
2833	0.1979122529
2834	0.1978967313
2835	0.197890423
2836	0.1978774118
2837	0.1978678368
2838	0.1978600457
2839	0.1978433462
2840	0.1978294008
2841	0.1978120394
2842	0.197793887
2843	0.1977845208
2844	0.1977747221
2845	0.1977669795
2846	0.1977596461
2847	0.1977487685
2848	0.197740442
2849	0.1977274308
2850	0.1977098595
2851	0.1977011158
2852	0.1976860926
2853	0.1976777476
2854	0.1976673097
2855	0.1976548434
2856	0.1976427232
2857	0.1976319786
2858	0.1976239194
2859	0.1976204575
2860	0.1976150215
2861	0.1976094275
2862	0.1976000194
2863	0.1975886092
2864	0.197574204
2865	0.1975654901
2866	0.1975577378
2867	0.1975512466
2868	0.197537914
2869	0.1975272337
2870	0.1975162732
2871	0.1975014486
2872	0.197493173
2873	0.1974803562
2874	0.1974742875
2875	0.1974627104
2876	0.1974515548
2877	0.1974446253
2878	0.197428337
2879	0.1974186886
2880	0.1974044019
2881	0.197391332
2882	0.1973766347
2883	0.1973697321
2884	0.197358898
2885	0.1973435329
2886	0.1973338646
2887	0.1973151747
2888	0.1973081978
2889	0.1972968246
2890	0.1972835855
2891	0.1972618524
2892	0.1972536775
2893	0.1972442326
2894	0.1972368932
2895	0.1972251511
2896	0.1972124957
2897	0.1972060969
2898	0.1971924482
2899	0.1971779785
2900	0.1971665807
2901	0.1971528489
2902	0.1971458136
2903	0.1971280457
2904	0.1971133263
2905	0.1970967218
2906	0.1970825864
2907	0.197078178
2908	0.197070486
2909	0.1970590385
2910	0.1970548729
2911	0.1970411934
2912	0.1970334664
2913	0.1970223837
2914	0.1970074982
2915	0.196995618
2916	0.1969711865
2917	0.1969637551
2918	0.1969548267
2919	0.1969433598
2920	0.1969274517
2921	0.1969135303
2922	0.1968985815
2923	0.1968896008
2924	0.1968778849
2925	0.1968682652
